Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4161,20,27,30,34,1.9,0
4162,22,68,71,71,9.4,1
4163,15,93,88,74,8.1,1
4164,20,51,55,43,5.4,0
4165,20,64,61,59,3.7,1
4166,18,61,48,39,4.8,0
4167,21,60,73,72,11.8,1
4168,15,93,87,85,3.9,1
4169,18,58,60,71,10.0,1
4170,16,59,62,64,7.6,1
4171,20,95,100,87,11.9,1
4172,22,85,74,83,9.7,1
4173,22,76,64,62,5.7,1
4174,15,40,28,44,4.1,0
4175,21,82,72,60,7.0,1
4176,20,68,81,71,5.4,1
4177,16,58,55,66,4.0,1
4178,17,70,72,92,6.5,1
4179,18,58,52,51,7.9,1
4180,16,59,64,57,3.4,1
4181,22,95,92,90,10.5,1
4182,20,29,25,24,2.8,0
4183,20,69,81,58,7.7,1
4184,17,96,77,75,11.1,1
4185,16,51,69,57,6.9,1
4186,22,67,67,72,6.3,1
4187,18,35,27,48,1.1,0
4188,21,72,76,84,9.5,1
4189,20,57,60,61,8.0,1
4190,15,62,54,44,9.9,1
4191,17,76,73,86,11.7,1
4192,16,56,48,52,5.1,1
4193,16,73,52,56,7.5,1
4194,15,99,100,100,9.1,1
4195,21,62,57,48,3.1,1
4196,17,28,20,36,2.1,0
4197,15,76,86,83,10.2,1
4198,22,99,74,84,11.0,1
4199,18,51,31,53,3.7,0
4200,16,56,55,56,4.5,1
4201,22,59,94,72,6.9,1
4202,21,37,37,49,5.0,0
4203,21,44,53,48,3.6,0
4204,17,81,63,64,7.6,1
4205,19,64,71,67,4.8,1
4206,16,55,58,35,1.3,0
4207,21,77,76,60,8.6,1
4208,17,58,51,50,2.8,1
4209,21,83,98,92,10.1,1
4210,20,80,66,81,11.2,1
4211,21,94,92,100,11.5,1
4212,16,89,98,99,9.2,1
4213,20,52,50,66,6.4,1
4214,17,60,41,60,2.6,1
4215,20,62,71,76,7.8,1
4216,16,43,43,49,2.6,0
4217,15,73,74,72,4.6,1
4218,17,91,95,92,11.0,1
4219,15,48,64,51,2.9,1
4220,19,100,63,95,10.8,1
4221,20,27,38,35,1.5,0
4222,20,65,83,70,5.8,1
4223,20,69,60,68,7.9,1
4224,22,73,89,64,9.0,1
4225,18,32,20,21,1.8,0
4226,17,86,96,93,10.3,1
4227,18,73,76,67,7.1,1
4228,22,100,100,96,10.9,1
4229,18,41,60,46,4.6,0
4230,20,44,45,49,9.0,0
4231,16,43,60,53,3.9,1
4232,22,50,53,49,2.4,1
4233,22,62,58,54,3.4,1
4234,21,58,55,64,6.4,1
4235,21,84,83,87,10.2,1
4236,20,85,95,100,9.5,1
4237,17,80,92,91,8.9,1
4238,18,80,67,75,5.1,1
4239,19,70,70,83,8.5,1
4240,15,65,52,58,7.7,1
4241,19,51,54,59,9.1,1
4242,18,79,58,68,4.9,1
4243,20,82,69,69,7.6,1
4244,22,100,99,94,11.6,1
4245,21,77,65,82,8.5,1
4246,16,65,67,76,9.7,1
4247,21,59,48,38,4.9,0
4248,16,59,56,68,7.7,1
4249,15,82,71,67,7.2,1
4250,16,60,58,50,5.4,1
4251,22,98,89,91,8.2,1
4252,18,44,41,55,4.4,0
4253,19,31,55,35,5.8,0
4254,15,46,51,52,4.0,0
4255,20,78,78,66,10.6,1
4256,21,68,63,72,11.9,1
4257,15,27,52,40,4.8,0
4258,22,92,88,100,10.4,1
4259,22,21,21,38,2.5,0
4260,19,86,87,90,7.9,1
4261,20,37,61,63,5.5,1
4262,15,70,57,67,2.9,1
4263,18,65,59,79,7.1,1
4264,17,47,42,62,2.0,1
4265,20,47,52,51,5.4,1
4266,15,79,84,72,10.1,1
4267,16,82,75,82,7.7,1
4268,19,44,57,59,4.3,1
4269,16,66,44,55,5.7,1
4270,18,45,45,55,6.7,0
4271,21,46,58,57,4.9,1
4272,20,32,37,29,4.3,0
4273,19,38,46,45,3.4,0
4274,21,85,92,81,9.8,1
4275,15,72,75,80,6.4,1
4276,18,50,52,50,5.0,1
4277,16,73,88,69,11.4,1
4278,19,74,66,76,3.6,1
4279,17,51,46,54,2.9,1
4280,16,64,39,39,3.5,0
4281,21,65,74,82,6.9,1
4282,17,59,46,61,3.6,1
4283,20,37,39,53,6.3,0
4284,21,83,51,65,5.4,1
4285,16,74,70,59,9.5,1
4286,19,64,55,70,5.9,1
4287,22,90,72,83,8.0,1
4288,18,100,91,100,11.7,1
4289,15,86,58,78,6.7,1
4290,15,56,53,56,2.3,1
4291,22,37,51,48,4.8,0
4292,15,72,69,71,11.3,1
4293,21,87,77,82,8.7,1
4294,17,34,47,33,2.2,0
4295,21,48,58,63,5.9,1
4296,18,44,42,49,5.0,0
4297,22,53,49,60,1.6,1
4298,18,47,45,45,3.5,0
4299,19,20,24,36,3.1,0
4300,19,98,87,84,11.7,1
4301,22,64,74,56,8.8,1
4302,19,80,89,65,6.7,1
4303,15,78,85,91,8.3,1
4304,21,74,80,67,10.3,1
4305,20,54,62,49,3.0,1
4306,19,71,62,75,8.8,1
4307,21,53,57,57,5.7,1
4308,18,88,79,77,9.8,1
4309,17,85,72,84,9.9,1
4310,17,73,78,97,10.3,1
4311,20,69,53,64,6.0,1
4312,18,35,40,44,3.0,0
4313,16,62,74,61,9.8,1
4314,16,50,64,50,3.4,1
4315,17,20,20,21,1.6,0
4316,18,67,68,73,5.9,1
4317,19,87,87,85,10.5,1
4318,16,42,33,62,3.9,0
4319,16,32,30,28,2.2,0
4320,15,64,65,87,6.6,1
4321,15,86,81,78,9.1,1
4322,18,74,59,72,9.5,1
4323,22,85,91,80,8.6,1
4324,15,37,27,34,4.1,0
4325,16,60,67,80,6.5,1
4326,17,60,44,60,5.3,1
4327,22,46,60,50,4.3,1
4328,18,87,85,100,7.7,1
4329,15,71,81,80,11.6,1
4330,17,47,59,48,4.7,1
4331,15,66,56,58,2.4,1
4332,21,100,100,93,11.9,1
4333,17,43,28,31,2.3,0
4334,21,69,83,89,9.0,1
4335,17,36,30,20,2.9,0
4336,22,55,66,40,5.0,1
4337,18,58,59,43,3.2,1
4338,18,67,62,74,8.5,1
4339,20,73,72,83,10.4,1
4340,20,43,47,69,2.3,1
4341,16,35,30,33,2.7,0
4342,22,73,78,58,7.2,1
4343,22,42,42,44,2.1,0
4344,15,32,37,27,4.8,0
4345,17,54,48,75,3.8,1
4346,19,77,59,63,6.9,1
4347,18,53,42,50,5.9,0
4348,21,60,74,70,6.0,1
4349,18,61,63,55,4.4,1
4350,22,63,80,74,8.4,1
4351,18,44,42,25,1.5,0
4352,22,44,79,50,4.7,1
4353,20,54,66,44,2.3,1
4354,19,88,90,93,8.7,1
4355,16,84,77,70,11.9,1
4356,15,52,76,56,6.0,1
4357,19,76,81,80,9.8,1
4358,22,58,60,56,5.3,1
4359,20,41,47,49,6.1,0
4360,18,55,33,26,4.3,0
4361,15,79,60,66,7.7,1
4362,21,26,20,20,1.1,0
4363,21,20,20,20,1.7,0
4364,22,86,90,93,10.7,1
4365,18,69,67,81,7.3,1
4366,17,74,100,97,10.7,1
4367,15,64,96,95,11.4,1
4368,21,41,26,38,2.9,0
4369,17,58,59,52,4.2,1
4370,17,37,40,42,3.4,0
4371,21,84,100,92,10.0,1
4372,19,73,64,66,8.8,1
4373,18,42,46,33,4.8,0
4374,16,43,37,34,2.5,0
4375,21,91,84,74,10.5,1
4376,22,78,86,72,9.6,1
4377,15,48,40,26,3.8,0
4378,15,61,84,62,4.6,1
4379,20,67,74,64,4.7,1
4380,22,72,72,81,7.0,1
4381,17,47,27,46,2.9,0
4382,16,60,60,71,7.8,1
4383,18,78,81,87,11.5,1
4384,22,46,58,41,2.8,0
4385,19,73,84,78,9.8,1
4386,16,49,53,64,6.2,1
4387,18,60,51,50,3.1,1
4388,20,53,46,62,1.9,1
4389,17,93,86,77,11.3,1
4390,16,67,69,65,9.0,1
4391,19,45,52,50,6.8,0
4392,19,71,64,63,5.5,1
4393,16,48,35,44,4.9,0
4394,15,44,33,43,3.5,0
4395,19,85,95,100,9.1,1
4396,20,42,39,36,6.6,0
4397,15,48,52,83,5.7,1
4398,17,46,43,34,3.5,0
4399,16,65,68,65,7.8,1
4400,21,86,88,87,6.5,1
4401,17,50,54,47,4.9,1
4402,20,47,28,36,2.4,0
4403,19,65,68,71,7.3,1
4404,16,65,62,72,4.8,1
4405,16,37,47,46,1.9,0
4406,17,92,100,89,11.7,1
4407,16,100,100,100,11.9,1
4408,18,73,62,64,7.4,1
4409,18,89,99,73,8.6,1
4410,22,95,64,82,9.0,1
4411,22,37,41,40,2.9,0
4412,20,68,63,74,10.5,1
4413,21,82,71,56,5.0,1
4414,18,85,99,84,10.8,1
4415,15,98,73,71,9.4,1
4416,17,37,43,42,4.2,0
4417,15,69,66,60,7.2,1
4418,22,61,46,65,5.6,1
4419,17,46,49,43,2.4,0
4420,18,26,37,54,1.6,0
4421,15,78,83,100,11.0,1
4422,16,83,77,81,9.3,1
4423,22,91,85,65,11.6,1
4424,16,80,76,95,6.7,1
4425,19,61,51,56,5.9,1
4426,20,44,51,61,7.8,1
4427,16,99,90,84,11.8,1
4428,17,62,58,59,9.2,1
4429,18,26,27,20,2.6,0
4430,21,48,51,42,4.3,0
4431,17,41,38,34,6.0,0
4432,15,82,79,79,8.9,1
4433,17,61,67,77,9.0,1
4434,19,93,99,84,11.4,1
4435,21,79,63,52,7.5,1
4436,17,71,64,78,9.7,1
4437,20,74,43,59,6.0,1
4438,18,28,28,45,1.2,0
4439,18,47,52,51,1.6,1
4440,19,77,71,75,9.3,1
4441,22,51,42,46,2.7,0
4442,15,39,49,37,2.4,0
4443,16,55,32,47,5.0,0
4444,19,61,74,76,8.0,1
4445,19,85,80,81,11.4,1
4446,20,91,87,84,10.4,1
4447,22,82,81,100,9.5,1
4448,20,85,73,68,10.9,1
4449,19,97,100,96,11.2,1
4450,22,86,90,90,10.4,1
4451,21,93,71,66,9.8,1
4452,21,47,54,49,3.7,1
4453,16,73,92,74,8.4,1
4454,18,70,51,74,4.5,1
4455,20,48,35,39,1.5,0
4456,20,66,66,57,8.3,1
4457,18,61,40,53,8.6,1
4458,15,51,48,35,2.2,0
4459,15,60,56,65,9.1,1
4460,16,72,74,65,6.9,1
4461,16,66,48,61,5.2,1
4462,20,37,34,48,2.0,0
4463,20,57,77,63,7.9,1
4464,17,59,52,57,5.2,1
4465,22,57,46,53,2.7,1
4466,19,45,48,57,5.9,1
4467,22,48,70,63,6.7,1
4468,15,45,47,56,9.5,0
4469,20,61,35,36,2.1,0
4470,22,92,65,75,10.8,1
4471,21,53,71,66,6.8,1
4472,22,94,84,94,10.8,1
4473,20,88,85,80,10.0,1
4474,15,77,82,81,11.1,1
4475,15,20,20,23,2.5,0
4476,18,38,37,35,3.6,0
4477,18,28,38,36,2.1,0
4478,21,47,47,51,2.2,0
4479,17,79,79,70,3.9,1
4480,20,47,43,43,1.3,0
4481,15,55,64,75,8.3,1
4482,21,80,75,76,7.9,1
4483,21,65,50,61,3.4,1
4484,15,26,24,39,1.3,0
4485,18,63,60,70,11.8,1
4486,21,63,56,59,4.5,1
4487,18,35,41,43,5.0,0
4488,22,73,78,80,9.6,1
4489,17,49,43,56,3.5,0
4490,16,57,51,52,3.0,1
4491,19,25,27,20,2.1,0
4492,15,48,40,30,4.7,0
4493,17,62,53,61,3.4,1
4494,15,65,65,64,7.4,1
4495,21,64,81,72,7.7,1
4496,19,65,53,64,2.7,1
4497,19,63,82,74,6.9,1
4498,18,61,73,54,6.1,1
4499,16,91,85,80,11.0,1
4500,16,78,88,99,11.1,1
4501,15,68,67,63,5.2,1
4502,16,74,77,78,10.1,1
4503,21,81,81,93,11.5,1
4504,18,56,61,59,4.2,1
4505,16,88,85,69,6.7,1
4506,19,56,56,52,1.1,1
4507,20,61,64,57,8.0,1
4508,15,56,50,53,6.5,1
4509,21,68,49,56,6.0,1
4510,15,59,45,36,3.2,0
4511,20,64,56,85,6.2,1
4512,19,72,73,86,9.7,1
4513,22,32,48,35,3.9,0
4514,15,80,67,62,7.6,1
4515,19,36,43,44,2.0,0
4516,21,56,38,46,1.2,0
4517,16,62,72,61,8.7,1
4518,16,75,66,73,8.5,1
4519,20,47,52,54,4.2,1
4520,19,40,25,33,1.2,0
4521,19,80,64,67,10.6,1
4522,19,50,56,48,6.6,1
4523,16,61,56,55,1.3,1
4524,16,71,77,84,5.9,1
4525,19,60,82,71,7.6,1
4526,16,43,37,43,2.2,0
4527,15,90,94,86,11.9,1
4528,19,47,53,41,1.9,0
4529,19,60,45,58,3.5,1
4530,21,94,100,100,11.8,1
4531,16,40,52,46,6.3,0
4532,15,76,79,73,10.6,1
4533,17,52,45,35,5.2,0
4534,22,67,46,71,8.1,1
4535,19,70,62,74,9.4,1
4536,17,100,84,88,11.2,1
4537,21,88,77,78,10.4,1
4538,21,56,77,70,7.1,1
4539,18,55,53,33,4.0,0
4540,21,60,52,68,5.8,1
4541,22,80,99,99,10.6,1
4542,16,57,55,41,5.3,1
4543,18,85,79,86,11.3,1
4544,22,45,44,44,1.2,0
4545,22,37,45,56,1.1,0
4546,22,88,97,88,8.7,1
4547,17,79,64,62,5.0,1
4548,17,60,77,69,5.3,1
4549,16,68,70,74,8.3,1
4550,16,71,73,48,10.3,1
4551,16,51,61,52,2.5,1
4552,17,92,73,71,8.2,1
4553,15,53,66,58,9.4,1
4554,21,86,74,71,6.3,1
4555,19,43,62,40,6.8,0
4556,18,60,46,56,7.9,1
4557,21,76,59,48,1.8,1
4558,17,91,100,96,10.7,1
4559,21,92,79,78,10.0,1
4560,18,93,87,74,10.1,1
4561,21,65,72,57,7.7,1
4562,16,51,52,46,5.6,0
4563,16,60,76,71,8.8,1
4564,17,70,73,77,10.7,1
4565,21,95,75,77,10.8,1
4566,20,89,89,94,10.3,1
4567,19,39,59,42,3.8,0
4568,21,67,91,89,9.4,1
4569,16,34,46,42,1.8,0
4570,15,48,42,59,4.5,0
4571,15,83,95,98,9.5,1
4572,22,100,96,100,11.2,1
4573,15,80,73,77,8.8,1
4574,21,35,42,37,3.0,0
4575,18,58,60,49,4.6,1
4576,20,39,44,51,8.2,0
4577,22,85,100,71,11.7,1
4578,20,100,100,94,9.4,1
4579,22,54,42,31,4.0,0
4580,22,24,40,30,1.1,0
4581,22,90,93,85,10.5,1
4582,17,48,55,50,3.3,1
4583,18,47,47,49,1.4,0
4584,19,74,81,95,11.9,1
4585,17,92,87,80,9.8,1
4586,16,34,43,28,2.9,0
4587,19,65,67,67,7.0,1
4588,22,74,61,79,10.3,1
4589,16,47,52,43,5.8,0
4590,18,70,65,59,7.9,1
4591,20,38,37,41,2.0,0
4592,16,49,61,58,7.8,1
4593,17,54,61,53,3.3,1
4594,17,67,63,63,3.6,1
4595,18,48,60,59,8.4,1
4596,22,58,44,58,4.6,1
4597,15,95,87,92,10.5,1
4598,21,66,73,73,7.7,1
4599,18,88,81,100,10.4,1
4600,21,36,42,30,2.1,0
4601,19,39,60,57,4.2,1
4602,16,68,47,64,6.4,1
4603,15,69,80,66,7.4,1
4604,21,78,77,65,7.8,1
4605,16,63,60,62,4.6,1
4606,17,36,54,48,2.5,0
4607,18,71,82,98,11.8,1
4608,15,87,97,92,11.5,1
4609,20,60,73,71,9.2,1
4610,16,73,83,99,11.1,1
4611,17,47,57,58,6.1,1
4612,16,97,88,86,11.8,1
4613,20,58,75,62,9.8,1
4614,22,37,49,27,2.3,0
4615,17,51,58,50,3.0,1
4616,19,70,70,61,8.3,1
4617,20,58,37,42,7.2,0
4618,16,53,36,39,2.2,0
4619,15,65,83,73,8.8,1
4620,19,53,56,56,4.6,1
4621,20,60,81,71,11.6,1
4622,20,76,78,72,8.3,1
4623,21,41,32,47,1.7,0
4624,16,28,20,27,2.4,0
4625,18,46,44,49,1.1,0
4626,16,64,74,65,9.2,1
4627,17,31,38,27,6.1,0
4628,18,27,47,31,3.3,0
4629,17,39,50,56,6.6,0
4630,21,85,76,82,6.6,1
4631,22,70,58,57,5.4,1
4632,15,52,43,47,6.2,0
4633,19,83,68,67,9.6,1
4634,19,49,37,61,4.0,0
4635,17,94,91,82,9.2,1
4636,18,44,31,37,4.3,0
4637,15,79,69,77,11.3,1
4638,18,58,50,48,11.1,1
4639,15,38,54,45,6.1,0
4640,20,42,52,61,6.0,1
4641,16,20,24,29,5.2,0
4642,15,67,80,68,6.4,1
4643,16,77,72,96,9.9,1
4644,18,68,56,66,4.5,1
4645,21,75,69,64,7.4,1
4646,15,62,49,50,3.6,1
4647,20,80,100,95,8.5,1
4648,17,74,84,90,11.2,1
4649,20,54,66,77,8.6,1
4650,19,74,77,77,7.5,1
4651,22,31,34,20,1.8,0
4652,20,53,64,45,4.5,1
4653,17,32,34,31,1.4,0
4654,19,55,56,67,3.9,1
4655,21,56,47,59,2.2,1
4656,16,100,96,95,11.5,1
4657,21,46,47,40,4.6,0
4658,17,76,77,76,11.0,1
4659,21,44,38,38,4.3,0
4660,19,61,42,43,5.1,0
4661,21,46,32,46,3.3,0
4662,19,100,73,90,11.2,1
4663,18,56,61,58,7.3,1
4664,17,70,69,85,8.6,1
4665,17,75,85,68,11.4,1
4666,17,31,33,35,2.6,0
4667,16,46,59,48,6.0,1
4668,16,80,94,88,11.5,1
4669,18,34,26,30,3.8,0
4670,16,44,56,59,5.2,1
4671,18,43,54,50,7.5,0
4672,21,71,77,69,9.6,1
4673,22,51,55,31,1.9,0
4674,17,68,62,71,10.7,1
4675,22,82,66,84,9.6,1
4676,22,84,100,98,9.7,1
4677,17,56,56,37,8.6,0
4678,17,53,52,63,5.6,1
4679,21,48,57,43,5.0,0
4680,15,74,76,69,10.3,1
4681,19,50,59,49,5.8,1
4682,20,52,49,59,6.1,1
4683,19,51,44,46,1.2,0
4684,22,58,56,62,6.1,1
4685,22,98,90,94,11.5,1
4686,17,82,82,81,6.6,1
4687,21,48,51,57,3.8,1
4688,21,33,23,24,1.4,0
4689,18,36,24,68,1.8,0
4690,20,86,79,81,8.0,1
4691,17,82,79,76,9.4,1
4692,20,84,70,66,8.4,1
4693,16,79,89,82,11.7,1
4694,16,41,51,46,6.2,0
4695,16,68,81,77,5.0,1
4696,22,89,78,91,10.1,1
4697,20,61,76,80,9.1,1
4698,21,72,80,74,1.9,1
4699,15,22,20,20,1.6,0
4700,15,78,74,83,9.0,1
4701,22,33,41,34,2.8,0
4702,15,45,52,40,1.9,0
4703,22,38,25,20,4.0,0
4704,18,75,70,61,10.5,1
4705,19,42,40,57,3.8,0
4706,19,81,72,78,8.4,1
4707,18,79,72,69,5.8,1
4708,18,65,76,58,3.6,1
4709,21,75,70,57,9.8,1
4710,21,46,63,62,6.9,1
4711,20,41,45,58,4.8,0
4712,15,63,57,71,9.8,1
4713,19,34,44,55,4.0,0
4714,20,81,66,62,6.5,1
4715,19,36,36,42,4.6,0
4716,20,85,65,62,9.4,1
4717,16,57,47,59,2.0,1
4718,16,100,96,81,11.6,1
4719,20,66,63,77,7.6,1
4720,16,81,55,70,6.5,1
4721,19,72,74,57,8.6,1
4722,17,68,51,52,8.2,1
4723,17,35,47,27,1.1,0
4724,22,79,64,67,11.1,1
4725,19,45,46,53,6.2,0
4726,21,44,35,39,1.1,0
4727,19,91,100,97,8.5,1
4728,22,45,41,57,3.0,0
4729,17,59,64,64,5.7,1
4730,22,54,50,57,7.5,1
4731,20,66,81,74,6.6,1
4732,15,20,20,20,2.3,0
4733,18,58,53,68,5.6,1
4734,17,79,68,56,8.6,1
4735,19,66,67,65,5.1,1
4736,19,71,68,59,9.7,1
4737,21,48,50,70,2.3,1
4738,17,66,88,59,8.8,1
4739,22,29,20,22,1.3,0
4740,18,58,38,61,2.1,1
4741,18,59,44,38,3.7,0
4742,22,32,24,34,1.7,0
4743,20,58,78,76,5.6,1
4744,18,78,84,93,7.0,1
4745,15,80,82,72,11.0,1
4746,20,61,49,69,6.6,1
4747,16,79,68,74,6.8,1
4748,20,56,53,61,2.5,1
4749,21,70,80,72,7.4,1
4750,19,38,35,29,2.9,0
4751,19,66,65,77,5.9,1
4752,17,56,46,64,10.0,1
4753,17,48,60,33,3.3,0
4754,21,100,100,89,11.8,1
4755,21,52,58,52,2.5,1
4756,17,39,61,57,6.8,1
4757,22,66,80,56,5.9,1
4758,15,48,55,65,5.5,1
4759,20,58,75,74,9.9,1
4760,18,50,38,35,4.8,0
4761,22,59,61,67,6.5,1
4762,20,71,76,76,8.8,1
4763,17,46,20,37,2.9,0
4764,19,72,74,70,8.8,1
4765,20,58,61,51,4.7,1
4766,18,78,100,93,11.8,1
4767,19,28,20,20,2.1,0
4768,20,69,59,78,9.7,1
4769,22,43,39,28,3.6,0
4770,15,61,68,60,4.3,1
4771,21,68,70,77,6.5,1
4772,17,38,31,45,4.1,0
4773,15,34,48,58,1.1,0
4774,20,42,59,48,7.4,0
4775,15,76,73,77,6.4,1
4776,17,100,100,100,11.4,1
4777,16,56,64,53,3.7,1
4778,18,41,28,51,3.7,0
4779,16,20,22,30,1.4,0
4780,22,47,49,54,4.1,1
4781,22,50,69,50,6.4,1
4782,20,56,59,53,7.7,1
4783,19,41,35,36,4.9,0
4784,20,39,25,36,1.3,0
4785,17,52,56,65,7.2,1
4786,19,67,82,67,10.9,1
4787,17,63,71,67,9.1,1
4788,22,74,72,86,10.8,1
4789,16,63,38,40,5.3,0
4790,16,56,59,54,4.3,1
4791,15,100,100,100,9.8,1
4792,19,78,70,74,6.1,1
4793,15,31,44,56,3.1,0
4794,16,70,78,77,9.6,1
4795,17,77,73,92,7.4,1
4796,15,89,90,86,7.3,1
4797,15,53,50,58,5.0,1
4798,15,84,65,66,8.8,1
4799,17,52,63,74,9.8,1
4800,16,33,45,39,7.1,0
4801,19,69,79,63,9.2,1
4802,22,56,34,34,1.8,0
4803,22,55,53,67,5.7,1
4804,16,98,74,75,9.4,1
4805,18,65,61,80,6.5,1
4806,15,28,20,26,2.8,0
4807,16,57,59,67,7.4,1
4808,16,72,80,83,8.4,1
4809,18,65,67,64,4.5,1
4810,17,36,27,31,3.6,0
4811,19,72,93,88,11.7,1
4812,15,94,74,80,10.4,1
4813,22,56,52,50,4.2,1
4814,17,38,48,40,1.3,0
4815,20,61,69,56,5.7,1
4816,21,51,52,69,4.8,1
4817,20,66,77,74,8.8,1
4818,18,48,36,48,2.3,0
4819,16,52,57,54,2.0,1
4820,22,100,100,100,11.7,1
4821,21,93,86,84,10.5,1
4822,20,80,76,47,7.5,1
4823,21,86,79,72,8.6,1
4824,22,22,20,35,1.7,0
4825,15,67,63,60,7.4,1
4826,18,55,63,52,3.7,1
4827,20,78,92,78,10.8,1
4828,18,60,58,76,7.9,1
4829,22,22,37,20,3.1,0
4830,17,61,62,70,8.5,1
4831,16,32,62,45,3.3,0
4832,18,78,79,71,11.1,1
4833,18,55,44,50,7.0,0
4834,17,84,82,77,11.5,1
4835,22,58,54,41,5.0,1
4836,22,93,82,86,11.4,1
4837,15,68,72,57,5.4,1
4838,22,69,60,72,5.4,1
4839,16,88,70,77,9.2,1
4840,16,58,72,68,8.8,1
4841,21,50,44,21,2.3,0
4842,16,27,31,20,2.0,0
4843,20,41,43,51,4.7,0
4844,21,72,62,78,6.5,1
4845,18,72,75,70,6.5,1
4846,19,80,62,51,8.0,1
4847,21,86,89,85,9.7,1
4848,21,85,81,82,8.1,1
4849,21,72,73,73,9.8,1
4850,22,71,69,77,9.2,1
4851,15,90,58,86,11.4,1
4852,18,40,62,57,3.8,1
4853,20,45,46,28,1.4,0
4854,15,43,48,51,3.6,0
4855,22,97,98,100,9.9,1
4856,20,48,66,66,8.8,1
4857,20,36,35,38,3.8,0
4858,16,80,82,69,11.8,1
4859,21,43,39,34,2.4,0
4860,16,65,51,65,8.1,1
4861,19,75,69,74,8.7,1
4862,21,51,40,64,8.8,1
4863,22,57,71,69,8.9,1
4864,15,64,60,54,6.1,1
4865,20,71,76,90,5.9,1
4866,19,94,82,95,7.2,1
4867,18,52,63,48,4.4,1
4868,18,56,59,43,8.0,1
4869,21,55,58,57,8.2,1
4870,17,60,42,57,5.6,1
4871,16,82,83,64,10.1,1
4872,16,82,100,94,10.2,1
4873,19,38,38,34,1.8,0
4874,21,46,37,50,2.3,0
4875,16,100,100,100,11.6,1
4876,22,61,43,66,5.0,1
4877,18,82,100,85,11.6,1
4878,20,100,91,84,11.7,1
4879,19,63,71,75,7.2,1
4880,16,70,70,64,8.0,1
4881,15,72,47,70,7.1,1
4882,15,56,73,65,7.8,1
4883,20,83,94,100,11.0,1
4884,20,56,56,43,6.1,1
4885,16,79,73,67,9.5,1
4886,15,65,83,81,10.2,1
4887,18,54,51,63,6.4,1
4888,21,80,97,86,9.3,1
4889,15,69,74,82,7.3,1
4890,17,59,64,75,8.4,1
4891,21,98,99,94,11.3,1
4892,19,78,69,74,8.4,1
4893,22,51,50,51,5.3,1
4894,16,44,48,49,5.9,0
4895,15,46,45,46,3.1,0
4896,17,63,67,79,5.4,1
4897,21,74,86,76,8.3,1
4898,22,70,70,39,3.4,1
4899,22,71,91,85,9.3,1
4900,20,33,39,41,2.0,0
4901,22,74,70,78,5.0,1
4902,15,29,50,38,1.7,0
4903,21,73,64,71,7.6,1
4904,19,31,21,40,2.4,0
4905,18,66,79,66,6.1,1
4906,17,39,59,48,3.0,0
4907,22,66,88,82,10.1,1
4908,19,67,62,51,2.6,1
4909,15,72,58,60,3.9,1
4910,18,63,59,54,6.9,1
4911,22,81,74,84,10.8,1
4912,20,70,84,71,9.3,1
4913,21,68,70,80,6.9,1
4914,20,37,57,55,4.4,0
4915,18,47,60,56,6.1,1
4916,17,59,66,55,7.9,1
4917,20,87,56,65,7.8,1
4918,15,30,20,29,3.4,0
4919,18,84,81,84,8.5,1
4920,20,73,76,87,9.3,1
4921,16,67,80,72,8.5,1
4922,21,63,47,77,8.0,1
4923,22,68,54,59,5.6,1
4924,21,36,27,28,3.7,0
4925,15,49,47,36,3.5,0
4926,17,41,30,42,2.1,0
4927,19,34,36,38,3.3,0
4928,20,89,77,81,11.1,1
4929,19,49,42,46,5.6,0
4930,15,66,63,60,6.6,1
4931,17,91,92,100,9.1,1
4932,17,49,44,52,4.9,0
4933,17,36,37,43,2.9,0
4934,18,86,85,81,7.6,1
4935,16,50,38,54,1.4,0
4936,15,96,85,86,9.2,1
4937,22,61,61,54,9.5,1
4938,20,58,55,64,7.8,1
4939,15,75,78,80,9.7,1
4940,21,60,59,55,4.2,1
4941,16,36,29,35,1.2,0
4942,21,86,86,92,11.6,1
4943,18,50,66,52,6.9,1
4944,20,43,40,51,2.4,0
4945,16,53,45,57,7.1,1
4946,16,73,79,87,7.5,1
4947,18,80,65,75,10.0,1
4948,18,57,54,51,6.5,1
4949,21,39,67,74,4.1,1
4950,19,84,72,82,9.5,1
4951,16,57,58,54,3.1,1
4952,22,35,32,41,1.7,0
4953,19,64,66,59,5.2,1
4954,21,56,51,45,3.9,1
4955,16,64,48,80,5.7,1
4956,18,71,76,85,9.0,1
4957,21,58,59,57,8.8,1
4958,15,36,34,39,1.5,0
4959,18,54,59,53,5.1,1
4960,16,70,87,71,10.0,1
4961,17,60,69,68,7.4,1
4962,15,38,52,47,1.8,0
4963,16,72,88,68,11.0,1
4964,19,65,78,63,7.7,1
4965,20,37,45,42,1.4,0
4966,18,65,77,74,10.2,1
4967,22,40,33,58,1.8,0
4968,18,54,84,60,8.8,1
4969,20,43,46,47,1.2,0
4970,18,67,55,64,3.3,1
4971,17,39,52,49,1.5,0
4972,15,84,83,75,11.4,1
4973,22,52,58,60,6.5,1
4974,15,76,86,54,5.3,1
4975,21,64,67,63,9.7,1
4976,21,62,70,83,7.5,1
4977,16,57,53,49,2.8,1
4978,16,78,76,71,10.9,1
4979,18,65,73,75,10.6,1
4980,20,56,50,63,4.9,1
4981,17,34,43,25,1.7,0
